2019.11.04,00:00,1.11657,1.11750,1.11207,1.11277,23465
2019.11.05,00:00,1.11277,1.11397,1.10633,1.10738,29546
2019.11.06,00:00,1.10738,1.10925,1.10648,1.10698,23970
2019.11.07,00:00,1.10697,1.10911,1.10359,1.10521,31461
2019.11.08,00:00,1.10521,1.10550,1.10165,1.10194,22985
2019.11.10,00:00,1.10190,1.10223,1.10176,1.10217,457
2019.11.11,00:00,1.10216,1.10426,1.10163,1.10345,18411
2019.11.12,00:00,1.10344,1.10383,1.10023,1.10118,23604
2019.11.13,00:00,1.10117,1.10199,1.09952,1.10094,24741
2019.11.14,00:00,1.10092,1.10270,1.09890,1.10195,23050
2019.11.15,00:00,1.10196,1.10565,1.10144,1.10519,19166
2019.11.17,00:00,1.10477,1.10542,1.10477,1.10537,813
2019.11.18,00:00,1.10537,1.10896,1.10533,1.10720,19580
2019.11.19,00:00,1.10719,1.10836,1.10625,1.10777,19195
2019.11.20,00:00,1.10778,1.10810,1.10529,1.10775,22480
2019.11.21,00:00,1.10776,1.10966,1.10522,1.10654,21643
2019.11.22,00:00,1.10653,1.10862,1.10144,1.10196,22079
2019.11.24,00:00,1.10152,1.10223,1.10152,1.10223,904
2019.11.25,00:00,1.10224,1.10319,1.10035,1.10103,21353
2019.11.26,00:00,1.10103,1.10253,1.10070,1.10218,20769
2019.11.27,00:00,1.10219,1.10219,1.09921,1.10046,20972
2019.11.28,00:00,1.10048,1.10174,1.10003,1.10109,15067
2019.11.29,00:00,1.10110,1.10279,1.09809,1.10164,19347
2019.12.01,00:00,1.10222,1.10222,1.10165,1.10181,650
2019.12.02,00:00,1.10181,1.10895,1.10028,1.10758,22476
2019.12.03,00:00,1.10758,1.10929,1.10657,1.10817,21715
2019.12.04,00:00,1.10816,1.11157,1.10666,1.10824,24878
2019.12.05,00:00,1.10822,1.11080,1.10792,1.11043,17456
2019.12.06,00:00,1.11041,1.11095,1.10400,1.10594,15430
2019.12.08,00:00,1.10569,1.10600,1.10554,1.10585,978
2019.12.09,00:00,1.10583,1.10779,1.10535,1.10644,12095
2019.12.10,00:00,1.10643,1.10976,1.10631,1.10925,14646
2019.12.11,00:00,1.10924,1.11449,1.10703,1.11327,18565
2019.12.12,00:00,1.11326,1.11955,1.11032,1.11837,25392
2019.12.13,00:00,1.11835,1.11859,1.11121,1.11198,28939
2019.12.15,00:00,1.11271,1.11288,1.11228,1.11242,1016
2019.12.16,00:00,1.11243,1.11581,1.11231,1.11357,17418
2019.12.17,00:00,1.11357,1.11744,1.11295,1.11513,18437
2019.12.18,00:00,1.11514,1.11514,1.11106,1.11155,16348
2019.12.19,00:00,1.11154,1.11440,1.11075,1.11233,18070
2019.12.20,00:00,1.11231,1.11236,1.10665,1.10765,15195
2019.12.22,00:00,1.10805,1.10806,1.10764,1.10798,615
2019.12.23,00:00,1.10802,1.10958,1.10701,1.10920,14325
2019.12.24,00:00,1.10921,1.10939,1.10694,1.10877,10383
2019.12.26,00:00,1.10901,1.11091,1.10824,1.11005,6142
2019.12.27,00:00,1.11010,1.11882,1.10989,1.11765,18646
